time,open,high,low,close,volume,volume_ma
2023-09-25T09:00:00+07:00,1923.79,1923.995,1922.72,1923.81,2027,4713.55
2023-09-25T10:00:00+07:00,1923.81,1924.335,1922.88,1923.725,1178,4491.7
2023-09-25T11:00:00+07:00,1923.725,1923.725,1922.865,1923.19,1022,4024.45
2023-09-25T12:00:00+07:00,1923.19,1923.59,1921.75,1921.75,1800,3868.65
2023-09-25T13:00:00+07:00,1921.75,1924.855,1920.95,1924.155,2946,3802.5
2023-09-25T14:00:00+07:00,1924.155,1927.245,1922.51,1923.525,4760,3850.6
2023-09-25T15:00:00+07:00,1923.525,1923.91,1921.03,1921.755,5264,3862.0
2023-09-25T16:00:00+07:00,1921.755,1923.14,1921.66,1922.855,3199,3607.45
2023-09-25T17:00:00+07:00,1922.855,1925.015,1922.23,1924.94,3000,3134.8
2023-09-25T18:00:00+07:00,1924.94,1925.06,1923.745,1924.125,3070,2731.9
2023-09-25T19:00:00+07:00,1924.125,1926.89,1923.705,1925.94,6363,2767.15
2023-09-25T20:00:00+07:00,1925.94,1926.43,1922.32,1925.385,9559,3044.0
2023-09-25T21:00:00+07:00,1925.385,1925.58,1915.23,1916.91,12787,3516.6
2023-09-25T22:00:00+07:00,1916.91,1919.195,1915.91,1917.535,7980,3821.8
2023-09-25T23:00:00+07:00,1917.535,1918.335,1915.795,1916.775,3895,3905.75
2023-09-26T00:00:00+07:00,1916.775,1917.69,1915.57,1916.005,3136,3999.65
2023-09-26T01:00:00+07:00,1916.005,1917.29,1915.255,1915.665,2572,4065.5
2023-09-26T02:00:00+07:00,1915.665,1916.255,1915.535,1915.585,3077,4144.85
2023-09-26T03:00:00+07:00,1915.585,1916.2,1915.52,1916.015,1390,4102.65
2023-09-26T05:00:00+07:00,1916.015,1916.84,1916.015,1916.54,738,3988.15
2023-09-26T06:00:00+07:00,1916.54,1916.78,1916.175,1916.305,750,3924.3
2023-09-26T07:00:00+07:00,1916.305,1916.55,1914.81,1914.88,2106,3970.7
2023-09-26T08:00:00+07:00,1914.88,1915.87,1914.605,1914.92,3287,4083.95
